id,name,count
11006,DOZBABOVÁ,34
11007,DOZORCOVÁ,16
11008,DOZOREC,14
11009,DÓBI,13
11010,DÓKOVÁ,11
11011,DÓŠA,13
11012,DÓŠOVÁ,12
11013,DÖME,141
11014,DÖMEOVÁ,88
11015,DÖMÉNY,28
11016,DÖMÉNYOVÁ,22
11017,DÖMOVÁ,31
11018,DÖRFL,40
11019,DÖRFLER,50
11020,DÖRFLEROVÁ,48
11021,DÖRFLOVÁ,42
11022,DÖRING,19
11023,DÖRINGOVÁ,13
11024,DÖRNER,41
11025,DÖRNEROVÁ,31
11026,DÖRR,22
11027,DÖRRER,18
11028,DÖRREROVÁ,15
11029,DÖRRICH,17
11030,DÖRRICHOVÁ,14
11031,DÖRROVÁ,14
11032,DŐME,37
11033,DŐMEOVÁ,28
11034,DŐRFLEROVÁ,12
11035,DŐRFLOVÁ,14
11036,DŐRNEROVÁ,11
11037,DŐRREROVÁ,12
11038,DRAB,17
11039,DRABANOVÁ,13
11040,DRABANT,13
11041,DRABANTOVÁ,12
11042,DRABÁLEK,41
11043,DRABÁLKOVÁ,45
11044,DRABEŠ,28
11045,DRABEŠOVÁ,29
11046,DRABINA,109
11047,DRABINOVÁ,119
11048,DRABÍK,36
11049,DRABÍKOVÁ,35
11050,DRABOŇ,17
11051,DRABOŇOVÁ,16
11052,DRABOVÁ,21
11053,DRAČKA,127
11054,DRAČKOVÁ,141
11055,DRAG,14
11056,DRAGAN,20
11057,DRAGANOVÁ,19
11058,DRAGOMIR,16
11059,DRAGOMIROVÁ,12
11060,DRAGON,109
11061,DRAGONOVÁ,116
11062,DRAGOUN,634
11063,DRAGOUNOVÁ,707
11064,DRAGOVÁ,10
11065,DRAGULA,13
11066,DRAGULOVÁ,15
11067,DRAGÚŇ,10
11068,DRAGÚŇOVÁ,11
11069,DRAHAN,14
11070,DRAHANOVÁ,17
11071,DRAHANSKÁ,23
11072,DRAHANSKÝ,21
11073,DRAHÁ,83
11074,DRAHNÁ,65
11075,DRAHNÍK,17
11076,DRAHNÍKOVÁ,20
11077,DRAHNÝ,46
11078,DRAHŇOVSKÁ,20
11079,DRAHŇOVSKÝ,14
11080,DRAHOKOUPIL,335
11081,DRAHOKOUPILOVÁ,339
11082,DRAHONSKÁ,40
11083,DRAHONSKÝ,48
11084,DRAHOŇOVSKÁ,370
11085,DRAHOŇOVSKÝ,361
11086,DRAHORÁD,197
11087,DRAHORÁDOVÁ,197
11088,DRAHOŠ,646
11089,DRAHOŠOVÁ,685
11090,DRAHOTA,285
11091,DRAHOTÍNSKÁ,15
11092,DRAHOTÍNSKÝ,12
11093,DRAHOTOVÁ,319
11094,DRAHOTSKÁ,47
11095,DRAHOTSKÝ,52
11096,DRAHOTUSKÁ,17
11097,DRAHOTUSKÝ,20
11098,DRAHOTUŠSKÁ,24
11099,DRAHOTUŠSKÝ,23
11100,DRAHOTŮSKÁ,10
11101,DRAHOTŮSKÝ,10
11102,DRAHOVSKÁ,11
11103,DRAHOVZAL,197
11104,DRAHOVZALOVÁ,219
11105,DRAHOZAL,138
11106,DRAHOZALOVÁ,154
11107,DRAHUSKÁ,11
11108,DRAHÝ,96
11109,DRACHOVSKÁ,24
11110,DRACHOVSKÝ,22
11111,DRAJKO,13
11112,DRAJKOVÁ,15
11113,DRAJSAJTL,18
11114,DRAJSAJTLOVÁ,20
11115,DRAKE,11
11116,DRAKSEL,21
11117,DRAKSELOVÁ,29
11118,DRAKSL,32
11119,DRAKSLOVÁ,26
11120,DRANČÁK,21
11121,DRANČÁKOVÁ,26
11122,DRAŇA,11
11123,DRAŇOVÁ,14
11124,DRAPA,30
11125,DRAPAČ,24
11126,DRAPAČOVÁ,20
11127,DRAPÁČ,16
11128,DRAPÁČOVÁ,20
11129,DRAPÁK,324
11130,DRAPÁKOVÁ,321
11131,DRAPELOVÁ,11
11132,DRAPL,17
11133,DRAPLOVÁ,19
11134,DRAPOVÁ,38
11135,DRASKÁ,79
11136,DRASKÝ,73
11137,DRASLAR,52
11138,DRASLAROVÁ,47
11139,DRASNAR,22
11140,DRASNAROVÁ,18
11141,DRASTICH,141
11142,DRASTICHOVÁ,163
11143,DRASTIK,17
11144,DRASTIKOVÁ,20
11145,DRASTIL,38
11146,DRASTILOVÁ,47
11147,DRASTÍK,102
11148,DRASTÍKOVÁ,124
11149,DRAŠAR,133
11150,DRAŠAROVÁ,142
11151,DRAŠÁK,18
11152,DRAŠÁKOVÁ,15
11153,DRAŠILOVÁ,10
11154,DRAŠKA,15
11155,DRAŠKOVÁ,11
11156,DRAŠKOVIČ,46
11157,DRAŠKOVIČOVÁ,34
11158,DRAŠNAR,242
11159,DRAŠNAROVÁ,242
11160,DRAŠNER,55
11161,DRAŠNEROVÁ,48
11162,DRAŠTÍK,74
11163,DRAŠTÍKOVÁ,71
11164,DRATNAL,18
11165,DRATNALOVÁ,16
11166,DRATVA,94
11167,DRATVOVÁ,90
11168,DRAVECKÁ,11
11169,DRAVECKÝ,14
11170,DRAXAL,15
11171,DRAXALOVÁ,14
11172,DRAXL,15
11173,DRAXLER,79
11174,DRAXLEROVÁ,76
11175,DRAXLOVÁ,15
11176,DRAZDÍK,49
11177,DRAZDÍKOVÁ,51
11178,DRAŽAN,212
11179,DRAŽANOVÁ,231
11180,DRAŽĎÁK,19
11181,DRAŽĎÁKOVÁ,19
11182,DRAŽEK,13
11183,DRAŽIL,157
11184,DRAŽILOVÁ,156
11185,DRAŽINOVÁ,11
11186,DRAŽKA,69
11187,DRAŽKOVÁ,89
11188,DRAŽKOVIČ,44
11189,DRAŽKOVIČOVÁ,43
11190,DRAŽNÁ,44
11191,DRAŽNÝ,45
11192,DRAŽOVSKÁ,23
11193,DRAŽOVSKÝ,24
11194,DRAŽSKÁ,49
11195,DRAŽSKÝ,54
11196,DRÁB,452
11197,DRÁBEČEK,17
11198,DRÁBEČKOVÁ,18
11199,DRÁBEK,2024
11200,DRÁBIK,45
11201,DRÁBIKOVÁ,48
11202,DRÁBÍK,54
11203,DRÁBÍKOVÁ,45
11204,DRÁBKOVÁ,2031
11205,DRÁBOVÁ,458
11206,DRÁFIOVÁ,12
11207,DRÁHA,10
11208,DRÁHOVÁ,12
11209,DRÁŇOVÁ,13
11210,DRÁPAL,672
11211,DRÁPALA,49
11212,DRÁPALÍK,108
11213,DRÁPALÍKOVÁ,101
11214,DRÁPALOVÁ,778
11215,DRÁPELA,382
11216,DRÁPELOVÁ,396
11217,DRÁSAL,29
11218,DRÁSALOVÁ,29
11219,DRÁSTA,13
11220,DRÁSTAL,11
11221,DRÁSTOVÁ,12
11222,DRÁŠIL,42
11223,DRÁŠILOVÁ,45
11224,DRÁTOVNÍK,31
11225,DRÁTOVNÍKOVÁ,25
11226,DRÁTOVSKÁ,10
11227,DRÁZDA,14
11228,DRÁZDOVÁ,22
11229,DRÁZSKÁ,19
11230,DRÁZSKÝ,28
11231,DRÁŽDIL,78
11232,DRÁŽDILOVÁ,68
11233,DRÁŽĎANSKÁ,69
11234,DRÁŽĎANSKÝ,67
11235,DRÁŽEK,30
11236,DRÁŽKOVÁ,32
11237,DRÁŽNÁ,45
11238,DRÁŽNÝ,43
11239,DRÄCHSLEROVÁ,10
11240,DRBA,15
11241,DRBAL,430
11242,DRBALOVÁ,439
11243,DRBÁLEK,29
11244,DRBÁLKOVÁ,28
11245,DRBOHLAV,532
11246,DRBOHLAVOVÁ,562
11247,DRBOLA,26
11248,DRBOLOVÁ,21
11249,DRBOTA,11
11250,DRBOUT,45
11251,DRBOUTOVÁ,32
11252,DRBUŠEK,16
11253,DRBUŠKOVÁ,17
11254,DRBÚL,18
11255,DRBÚLOVÁ,16
11256,DRCMAN,18
11257,DRCMANOVÁ,11
11258,DRCMÁNEK,44
11259,DRCMÁNKOVÁ,47
11260,DRDA,522
11261,DRDÁCKÝ,13
11262,DRDÁČEK,10
11263,DRDÁK,43
11264,DRDÁKOVÁ,49
11265,DRDEK,12
11266,DRDEL,13
11267,DRDELOVÁ,12
11268,DRDKOVÁ,11
11269,DRDLA,212
11270,DRDLÍČEK,15
11271,DRDLÍČKOVÁ,11
11272,DRDLÍK,46
11273,DRDLÍKOVÁ,49
11274,DRDLOVÁ,208
11275,DRDOŠOVÁ,11
11276,DRDOVÁ,487
11277,DRDÚL,14
11278,DRDÚLOVÁ,11
11279,DREHER,10
11280,DRECHSEL,43
11281,DRECHSELOVÁ,36
11282,DRECHSLER,210
11283,DRECHSLEROVÁ,231
11284,DREIECKER,10
11285,DREIECKEROVÁ,11
11286,DREISEITEL,30
11287,DREISEITELOVÁ,27
11288,DREISEITL,51
11289,DREISEITLOVÁ,69
11290,DREJČEK,15
11291,DREJČKOVÁ,26
11292,DREJSL,23
11293,DREJSLOVÁ,23
11294,DREKSA,12
11295,DREKSLER,34
11296,DREKSLEROVÁ,35
11297,DRENČKO,14
11298,DRENČKOVÁ,10
11299,DRENKA,10
11300,DRENKO,22
11301,DRENKOVÁ,20
11302,DRESCHER,49
11303,DRESCHEROVÁ,54
11304,DRESLER,243
11305,DRESLEROVÁ,268
11306,DRESSEL,10
11307,DRESSLER,209
11308,DRESSLEROVÁ,183
11309,DREŠER,75
11310,DREŠEROVÁ,72
11311,DREŠL,16
11312,DREŠLOVÁ,22
11313,DREŠR,17
11314,DREŠROVÁ,18
11315,DREVENIAK,25
11316,DREVENIAKOVÁ,15
11317,DREVENKA,10
11318,DREVEŇAK,37
11319,DREVEŇAKOVÁ,31
11320,DREVEŇÁK,77
11321,DREVEŇÁKOVÁ,53
11322,DREVŇAK,15
11323,DREVŇAKOVÁ,12
11324,DREVŇÁK,86
11325,DREVŇÁKOVÁ,85
11326,DREXLER,331
11327,DREXLEROVÁ,335
11328,DREZI,11
11329,DREZIOVÁ,20
11330,DRGA,182
11331,DRGÁČ,65
11332,DRGÁČOVÁ,54
11333,DRGO,11
11334,DRGOŇ,13
11335,DRGOŇA,11
11336,DRGOŇOVÁ,17
11337,DRGOVÁ,184
11338,DRHA,146
11339,DRHLÍK,72
11340,DRHLÍKOVÁ,64
11341,DRHOLCOVÁ,53
11342,DRHOLEC,48
11343,DRHOVÁ,154
11344,DRHOVSKÁ,57
11345,DRHOVSKÝ,57
11346,DRCHAL,38
11347,DRCHALOVÁ,38
11348,DRCHOTA,21
11349,DRCHOTOVÁ,26
11350,DRIÁK,13
11351,DRIÁKOVÁ,12
11352,DRIDI,15
11353,DRIEMER,15
11354,DRIEN,20
11355,DRIENIK,12
11356,DRIENOVÁ,22
11357,DRIENOVSKÁ,25
11358,DRIENOVSKÝ,32
11359,DRIETOMSKÁ,21
11360,DRIETOMSKÝ,15
11361,DRIETONSKÝ,11
11362,DRIMAJ,14
11363,DRIMAJOVÁ,11
11364,DRIML,72
11365,DRIMLOVÁ,87
11366,DRINKA,51
11367,DRINKOVÁ,57
11368,DRIZI,44
11369,DRIZIOVÁ,31
11370,DRKAL,46
11371,DRKALOVÁ,48
11372,DRKOŠ,30
11373,DRKOŠOVÁ,36
11374,DRKULA,29
11375,DRKULOVÁ,31
11376,DRLA,29
11377,DRLÁ,21
11378,DRLICZEK,10
11379,DRLIČKA,13
11380,DRLIČKOVÁ,11
11381,DRLÍČEK,39
11382,DRLÍČKOVÁ,39
11383,DRLÍK,400
11384,DRLÍKOVÁ,417
11385,DRLOVÁ,21
11386,DRLÝ,19
11387,DRMELA,23
11388,DRMELOVÁ,25
11389,DRMLA,82
11390,DRMLOVÁ,98
11391,DRMOLA,164
11392,DRMOLOVÁ,164
11393,DRMOTA,83
11394,DRMOTOVÁ,90
11395,DRNCOVÁ,216
11396,DRNDA,14
11397,DRNDOVÁ,10
11398,DRNEC,202
11399,DRNEK,183
11400,DRNKA,19
11401,DRNKOVÁ,207
11402,DRNOVCOVÁ,39
11403,DRNOVEC,40
11404,DRNOVSKÁ,117
11405,DRNOVSKÝ,112
11406,DRNZÍKOVÁ,10
11407,DROBCOVÁ,12
11408,DROBEC,15
11409,DROBEČEK,59
11410,DROBEČKOVÁ,55
11411,DROBEK,126
11412,DROBĚNA,50
11413,DROBĚNOVÁ,40
11414,DROBIL,83
11415,DROBILIČ,77
11416,DROBILIČOVÁ,85
11417,DROBILÍK,22
11418,DROBILÍKOVÁ,24
11419,DROBILOVÁ,91
11420,DROBISZ,57
11421,DROBISZOVÁ,58
11422,DROBIŠ,30
11423,DROBIŠOVÁ,17
11424,DROBÍK,55
11425,DROBÍKOVÁ,37
11426,DROBÍLEK,111
11427,DROBÍLKOVÁ,125
11428,DROBKOVÁ,117
11429,DROBNÁ,663
11430,DROBNIAKOVÁ,16
11431,DROBNÍČEK,13
11432,DROBNÍČKOVÁ,19
11433,DROBNÍK,83
11434,DROBNÍKOVÁ,81
11435,DROBNÝ,640
11436,DROBŇÁK,22
11437,DROBŇÁKOVÁ,29
11438,DROFA,35
11439,DROFOVÁ,39
11440,DROCHYTKA,13
11441,DROCHYTKOVÁ,16
11442,DROCHÝTEK,13
11443,DRONG,86
11444,DRONGOVÁ,111
11445,DRONSKÁ,17
11446,DRONSKI,18
11447,DROPKOVÁ,12
11448,DROPPA,67
11449,DROPPOVÁ,52
11450,DROŠČÁK,17
11451,DROŠČÁKOVÁ,19
11452,DROTÁR,12
11453,DROTÁROVÁ,17
11454,DROTTNER,13
11455,DROTTNEROVÁ,13
11456,DROZD,964
11457,DROZDA,200
11458,DROZDEK,82
11459,DROZDEKOVÁ,11
11460,DROZDÍK,58
11461,DROZDÍKOVÁ,41
11462,DROZDKOVÁ,83
11463,DROZDOVÁ,1196
11464,DROZEN,126
11465,DROZENOVÁ,114
11466,DROZNÁ,17
11467,DROZNOVÁ,22
11468,DROZNÝ,18
11469,DROŽ,64
11470,DROŽOVÁ,66
11471,DRÓZD,18
11472,DRÓZDOVÁ,16
11473,DRÖGSLER,10
11474,DRÖGSLEROVÁ,14
11475,DRÖSSLER,10
11476,DRŐHSLER,10
11477,DRŐSSLER,11
11478,DRŐSSLEROVÁ,10
11479,DRS,93
11480,DRSEK,46
11481,DRSKOVÁ,55
11482,DRSOVÁ,94
11483,DRŠATA,15
11484,DRŠATOVÁ,16
11485,DRŠKA,179
11486,DRŠKOVÁ,190
11487,DRŠTIČKA,17
11488,DRŠTIČKOVÁ,20
11489,DRŠTKA,17
11490,DRŠTKOVÁ,15
11491,DRŠŤÁK,38
11492,DRŠŤÁKOVÁ,35
11493,DRTIKOL,12
11494,DRTIL,194
11495,DRTILOVÁ,202
11496,DRTINA,325
11497,DRTINOVÁ,374
11498,DRTÍK,13
11499,DRTÍKOVÁ,14
11500,DRTÍLEK,35
11501,DRTÍLKOVÁ,30
11502,DRUDÍK,47
11503,DRUDÍKOVÁ,41
11504,DRUGA,39
11505,DRUGDA,73
11506,DRUGDOVÁ,77
11507,DRUGOVÁ,34
11508,DRUHAN,13
11509,DRUHANOVÁ,14
11510,DRULÁK,42
11511,DRULÁKOVÁ,43
11512,DRUNECKÁ,71
11513,DRUNECKÝ,60
11514,DRUSAN,13
11515,DRUSANOVÁ,10
11516,DRUSOVÁ,10
11517,DRUŽBA,10
11518,DRUŽBÍK,28
11519,DRUŽBÍKOVÁ,22
11520,DRUŽBOVÁ,13
11521,DRŮBEK,13
11522,DRŮBKOVÁ,13
11523,DRVOŠTĚP,34
11524,DRVOŠTĚPOVÁ,38
11525,DRVOTA,147
11526,DRVOTOVÁ,176
11527,DRYÁK,91
11528,DRYÁKOVÁ,96
11529,DRYBČÁK,22
11530,DRYBČÁKOVÁ,23
11531,DRYE,12
11532,DRYEOVÁ,13
11533,DRYJÁK,22
11534,DRYJÁKOVÁ,24
11535,DRYJE,39
11536,DRYJOVÁ,34
11537,DRYK,16
11538,DRYKOVÁ,22
11539,DRYML,53
11540,DRYMLOVÁ,61
11541,DRYŠL,15
11542,DRYŠLOVÁ,16
11543,DRZYZGA,10
11544,DRŽAVA,14
11545,DRŽÁLEK,15
11546,DRŽÁLKOVÁ,10
11547,DRŽÍK,17
11548,DRŽÍKOVÁ,35
11549,DRŽKA,19
11550,DRŽKOVÁ,22
11551,DRŽMÍŠEK,76
11552,DRŽMÍŠKOVÁ,82
11553,DŘEVECKÁ,12
11554,DŘEVECKÝ,15
11555,DŘEVĚNÁ,58
11556,DŘEVĚNÝ,65
11557,DŘEVIKOVSKÁ,74
11558,DŘEVIKOVSKÝ,74
11559,DŘEVÍKOVSKÁ,53
11560,DŘEVÍKOVSKÝ,52
11561,DŘEVÍNEK,32
11562,DŘEVÍNKOVÁ,35
11563,DŘEVJANÁ,24
11564,DŘEVJANÝ,21
11565,DŘEVO,118
11566,DŘEVOJAN,59
11567,DŘEVOJANOVÁ,45
11568,DŘEVOJÁNEK,112
11569,DŘEVOJÁNKOVÁ,114
11570,DŘEVOVÁ,127
11571,DŘEZA,15
11572,DŘEZOVÁ,20
11573,DŘINKA,11
11574,DŘINKOVÁ,15
11575,DŘIZGA,20
11576,DŘIZGOVÁ,18
11577,DŘÍMAL,344
11578,DŘÍMALKA,37
11579,DŘÍMALKOVÁ,37
11580,DŘÍMALOVÁ,322
11581,DŘÍNEK,28
11582,DŘÍNKA,21
11583,DŘÍNKOVÁ,56
11584,DŘÍNOVSKÁ,54
11585,DŘÍNOVSKÝ,58
11586,DŘÍZAL,30
11587,DŘÍZALOVÁ,20
11588,DŘÍZGA,41
11589,DŘÍZGOVÁ,42
11590,DŘÍZHAL,92
11591,DŘÍZHALOVÁ,96
11592,DŘÍŽĎAL,23
11593,DŘÍŽĎALOVÁ,15
11594,DUB,477
11595,DUBA,471
11596,DUBAJ,23
11597,DUBAJOVÁ,18
11598,DUBAN,20
11599,DUBANIČ,11
11600,DUBANOVÁ,15
11601,DUBANSKÁ,30
11602,DUBANSKÝ,30
11603,DUBAY,24
11604,DUBAYOVÁ,30
11605,DUBÁNEK,46
11606,DUBÁNKOVÁ,41
11607,DUBCOVÁ,320
11608,DUBČÁK,67
11609,DUBČÁKOVÁ,57
11610,DUBČEK,14
11611,DUBČEKOVÁ,18
11612,DUBČÍKOVÁ,12
11613,DUBEC,306
11614,DUBECKÁ,29
11615,DUBECKÝ,34
11616,DUBECOVÁ,12
11617,DUBEN,376
11618,DUBENECKÁ,13
11619,DUBENOVÁ,15
11620,DUBENSKÁ,26
11621,DUBENSKÝ,30
11622,DUBEŇ,13
11623,DUBEŇOVÁ,11
11624,DUBĚDA,21
11625,DUBĚDOVÁ,26
11626,DUBĚLČÍK,14
11627,DUBĚLČÍKOVÁ,13
11628,DUBICKÁ,47
11629,DUBICKÝ,46
11630,DUBIEL,12
11631,DUBIELOVÁ,13
11632,DUBINA,190
11633,DUBINOVÁ,193
11634,DUBINSKÁ,17
11635,DUBINSKÝ,18
11636,DUBIŠAR,61
11637,DUBIŠAROVÁ,79
11638,DUBITZKÁ,12
11639,DUBITZKÝ,18
11640,DUBJAK,14
11641,DUBJAKOVÁ,15
11642,DUBJÁK,35
11643,DUBJÁKOVÁ,40
11644,DUBJEL,13
11645,DUBJELOVÁ,14
11646,DUBNÁ,68
11647,DUBNICKÁ,128
11648,DUBNICKÝ,121
11649,DUBNIČKA,25
11650,DUBNIČKOVÁ,26
11651,DUBNOVÁ,348
11652,DUBNÝ,54
11653,DUBOVAN,21
11654,DUBOVANOVÁ,28
11655,DUBOVÁ,1184
11656,DUBOVCOVÁ,13
11657,DUBOVČI,10
11658,DUBOVEC,10
11659,DUBOVECKÁ,39
11660,DUBOVECKÝ,35
11661,DUBOVICKÁ,15
11662,DUBOVICKÝ,13
11663,DUBOVSKÁ,178
11664,DUBOVSKÝ,159
11665,DUBOVÝ,227
11666,DUBRAVA,19
11667,DUBRAVAY,13
11668,DUBRAVCOVÁ,30
11669,DUBRAVEC,27
11670,DUBRAVOVÁ,18
11671,DUBRAVSKÁ,18
11672,DUBRAVSKÝ,18
11673,DUBROVSKÁ,12
11674,DUBROVSKÝ,10
11675,DUBSKÁ,1359
11676,DUBSKÝ,1418
11677,DUBŠ,37
11678,DUBŠÍK,85
11679,DUBŠÍKOVÁ,75
11680,DUBŠOVÁ,36
11681,DUCAR,15
11682,DUCAROVÁ,15
11683,DUCÁR,13
11684,DUCÁROVÁ,14
11685,DUCKÁ,24
11686,DUCKE,12
11687,DUCKOVÁ,13
11688,DUCKÝ,27
11689,DUCZYNSKÁ,11
11690,DUCZYNSKI,21
11691,DUČÁK,15
11692,DUČEK,11
11693,DUČINSKÁ,10
11694,DUČKOVÁ,14
11695,DUDA,2362
11696,DUDAŘ,14
11697,DUDAŘOVÁ,15
11698,DUDÁČEK,98
11699,DUDÁČKOVÁ,86
11700,DUDÁK,169
11701,DUDÁKOVÁ,165
11702,DUDÁŠ,210
11703,DUDÁŠOVÁ,173
11704,DUDEK,1363
11705,DUDEKOVÁ,14
11706,DUDEŠEK,75
11707,DUDEŠKOVÁ,79
11708,DUDI,104
11709,DUDIČ,19
11710,DUDIČOVÁ,19
11711,DUDIŇÁK,10
11712,DUDIOVÁ,80
11713,DUDÍK,224
11714,DUDÍKOVÁ,244
11715,DUDJAK,11
11716,DUDJAKOVÁ,11
11717,DUDKA,28
11718,DUDKOVÁ,1504
11719,DUDKOVIČ,20
11720,DUDKOVIČOVÁ,20
11721,DUDL,35
11722,DUDLA,58
11723,DUDLÁK,10
11724,DUDLÍČEK,22
11725,DUDLÍČKOVÁ,17
11726,DUDLOVÁ,93
11727,DUDOK,13
11728,DUDOKOVÁ,12
11729,DUDOVÁ,2349
11730,DUDR,39
11731,DUDRA,13
11732,DUDROVÁ,39
11733,DUDUŠ,20
11734,DUDUŠOVÁ,21
11735,DUDY,120
11736,DUDYCHA,89
11737,DUDYCHOVÁ,98
11738,DUDYOVÁ,116
11739,DUDYS,52
11740,DUDYSOVÁ,40
11741,DUDZIAK,16
11742,DUDZIAKOVÁ,16
11743,DUDZIK,42
11744,DUDZIKOVÁ,27
11745,DUFALA,27
11746,DUFALOVÁ,31
11747,DUFEK,2423
11748,DUFFEK,256
11749,DUFFKOVÁ,234
11750,DUFKA,253
11751,DUFKOVÁ,2756
11752,DUGA,30
11753,DUGAS,17
11754,DUGASOVÁ,13
11755,DUGOVÁ,35
11756,DUHA,36
11757,DUHAJ,10
11758,DUHAJOVÁ,11
11759,DUHAJSKÁ,69
11760,DUHAJSKÝ,76
11761,DUHAN,12
11762,DUHANOVÁ,15
11763,DUHAŇ,12
11764,DUHAŇOVÁ,11
11765,DUHÁČEK,22
11766,DUHÁČKOVÁ,29
11767,DUHÁŇ,12
11768,DUHÁŇOVÁ,10
11769,DUHONSKÁ,14
11770,DUHONSKÝ,11
11771,DUHOVÁ,27
11772,DUCH,47
11773,DUCHAČ,44
11774,DUCHAČOVÁ,43
11775,DUCHAN,128
11776,DUCHANOVÁ,111
11777,DUCHAŇ,28
11778,DUCHAŇOVÁ,27
11779,DUCHATSCH,18
11780,DUCHATSCHOVÁ,27
11781,DUCHÁČ,301
11782,DUCHÁČEK,490
11783,DUCHÁČKOVÁ,537
11784,DUCHÁČOVÁ,290
11785,DUCHEČEK,66
11786,DUCHEČKOVÁ,58
11787,DUCHEK,623
11788,DUCHKOVÁ,637
11789,DUCHNA,10
11790,DUCHO,17
11791,DUCHOŇ,864
11792,DUCHOŇOVÁ,888
11793,DUCHOSLAV,243
11794,DUCHOSLAVOVÁ,243
11795,DUCHOVÁ,62
11796,DUCHOVIČ,18
11797,DUCHOVIČOVÁ,11
11798,DUCHOVNÁ,14
11799,DUCHOVNÝ,18
11800,DUCHTÍK,18
11801,DUCHTÍKOVÁ,12
11802,DUJAVA,10
11803,DUJAVOVÁ,15
11804,DUJÍČEK,27
11805,DUJÍČKOVÁ,25
11806,DUJKA,113
11807,DUJKOVÁ,111
11808,DUJSÍK,77
11809,DUJSÍKOVÁ,69
11810,DUKA,55
11811,DUKAY,48
11812,DUKAYOVÁ,38
11813,DUKÁT,61
11814,DUKÁTNÍKOVÁ,15
11815,DUKÁTOVÁ,62
11816,DUKOVÁ,50
11817,DUKSA,17
11818,DUKSOVÁ,15
11819,DULA,60
11820,DULAI,20
11821,DULAIOVÁ,23
11822,DULAJ,17
11823,DULAJOVÁ,18
11824,DULANSKÁ,21
11825,DULANSKÝ,16
11826,DULAVA,82
11827,DULAVOVÁ,74
11828,DULAWA,14
11829,DULAWOVÁ,10
11830,DULÁK,26
11831,DULÁKOVÁ,28
11832,DULIMOV,10
11833,DULINA,12
11834,DULINOVÁ,13
11835,DULÍČEK,10
11836,DULÍČKOVÁ,18
11837,DULÍK,89
11838,DULÍKOVÁ,84
11839,DULÍNEK,93
11840,DULÍNKOVÁ,92
11841,DULKA,18
11842,DULKAJ,13
11843,DULKAJOVÁ,11
11844,DULKOVÁ,17
11845,DULO,11
11846,DULOVÁ,74
11847,DULOVCOVÁ,105
11848,DULOVEC,100
11849,DUMA,22
11850,DUMAN,13
11851,DUMBROVSKÁ,42
11852,DUMBROVSKÝ,41
11853,DUMEK,83
11854,DUMKA,20
11855,DUMKOVÁ,115
11856,DUMOVÁ,15
11857,DUMPÍKOVÁ,11
11858,DUMS,11
11859,DUMSKÁ,18
11860,DUMSKÝ,17
11861,DUMSOVÁ,10
11862,DUNA,666
11863,DUNAJ,117
11864,DUNAJA,24
11865,DUNAJČÍK,20
11866,DUNAJČÍKOVÁ,13
11867,DUNAJOVÁ,140
11868,DUNAJSKÁ,13
11869,DUNČA,18
11870,DUNČOVÁ,22
11871,DUNDA,124
11872,DUNDÁČEK,116
11873,DUNDÁČKOVÁ,141
11874,DUNDÁLEK,84
11875,DUNDÁLKOVÁ,96
11876,DUNDEK,12
11877,DUNDEL,11
11878,DUNDELOVÁ,12
11879,DUNDĚRA,13
11880,DUNDĚROVÁ,17
11881,DUNDOVÁ,135
11882,DUNDR,165
11883,DUNDROVÁ,171
11884,DUNDYCH,28
11885,DUNDYCHOVÁ,17
11886,DUNGEL,17
11887,DUNGELOVÁ,14
11888,DUNGL,11
11889,DUNGLOVÁ,11
11890,DUNIČKA,28
11891,DUNIČKOVÁ,37
11892,DUNÍK,53
11893,DUNÍKOVÁ,48
11894,DUNKA,948
11895,DUNKEL,10
11896,DUNKELOVÁ,11
11897,DUNKLER,10
11898,DUNKO,101
11899,DUNKOVÁ,971
11900,DUNN,14
11901,DUNOVÁ,634
11902,DUNOVSKÁ,162
11903,DUNOVSKÝ,164
11904,DUŇKA,56
11905,DUŇKOVÁ,35
11906,DUONG,94
11907,DUONGOVÁ,54
11908,DUPA,10
11909,DUPAČ,75
11910,DUPAČOVÁ,77
11911,DUPAL,268
11912,DUPALOVÁ,306
11913,DUPÁK,75
11914,DUPÁKOVÁ,72
11915,DUPKALA,15
11916,DUPKALOVÁ,10
11917,DUPLINSKÁ,20
11918,DUPLINSKÝ,17
11919,DUPOVÁ,12
11920,DUPPAL,11
11921,DURA,14
11922,DURAJ,174
11923,DURAJA,23
11924,DURAJKA,13
11925,DURAJKOVÁ,11
11926,DURAJOVÁ,179
11927,DURAN,31
11928,DURANOVÁ,42
11929,DURAS,86
11930,DURASOVÁ,99
11931,DURÁK,85
11932,DURÁKOVÁ,82
11933,DURBÁK,13
11934,DURCOVÁ,74
11935,DURCZOK,36
11936,DURCZOKOVÁ,28
11937,DURČANSKÁ,24
11938,DURČANSKÝ,21
11939,DURČÁK,202
11940,DURČÁKOVÁ,207
11941,DURČEK,16
11942,DURČEKOVÁ,21
11943,DURČIAK,10
11944,DURČOK,14
11945,DURČOKOVÁ,16
11946,DURDA,129
11947,DURDIAK,16
11948,DURDIAKOVÁ,11
11949,DURDIL,85
11950,DURDILOVÁ,84
11951,DURDINCOVÁ,12
11952,DURDIS,75
11953,DURDISOVÁ,79
11954,DURDÍK,40
11955,DURDÍKOVÁ,44
11956,DURDOŇ,134
11957,DURDOŇOVÁ,114
11958,DURDOVÁ,143
